top,configuration,nrBest,total,best_time_avg,best_time_median,notbest_time_avg,notbest_time_median,time_Mann-Whitney_U_stat,time_Mann-Whitney_U_p,best_size_avg,best_size_median,notbest_size_avg,notbest_size_median,size_Mann-Whitney_U_stat,size_Mann-Whitney_U_p,best_height_avg,best_height_median,notbest_height_avg,notbest_height_median,height_Mann-Whitney_U_stat,height_Mann-Whitney_U_p
1692,CompleteGumtreeMatcher_0.8_400_4,8342,26314,49.24982018700551,29.5,10.678388604495883,3.0,26251707.0,0.0,193.78074802205705,185.0,1832.44558201647,979.0,6717023.5,0.0,9.328578278590266,9.0,16.13187180057868,14.0,24481968.0,0.0
1693,CompleteGumtreeMatcher_0.5_400_5,8340,26321,49.565947242206235,30.0,14.209165229964963,3.0,28610853.5,0.0,193.85731414868104,185.0,1831.6812190645683,979.0,6749180.5,0.0,9.298561151079136,9.0,16.140926533563206,14.0,24111468.5,0.0
1694,CompleteGumtreeMatcher_0.7_400_4,8327,26314,49.43304911732917,29.0,11.974926335686884,3.0,27043041.5,0.0,193.7774708778672,185.0,1831.0805581809084,978.0,6765760.5,0.0,9.315840038429206,9.0,16.13209540223495,14.0,24333642.0,0.0
1695,CompleteGumtreeMatcher_0.4_400_5,8313,26321,49.814387104535065,30.0,15.770824078187472,3.0,29783690.0,0.0,193.76927703596778,185.0,1829.2662150155486,977.0,6818232.5,0.0,9.2813665343438,9.0,16.138605064415817,14.0,23894473.5,0.0
1696,CompleteGumtreeMatcher_0.6_400_4,8310,26314,49.65439229843562,29.5,13.621639635636525,3.0,28172448.5,0.0,193.68447653429604,185.0,1829.577482781604,977.0,6800877.0,0.0,9.303008423586041,9.0,16.131581870695403,14.0,24177350.0,0.0
1697,CompleteGumtreeMatcher_0.4_600_1,8306,26268,93.18456537442812,45.0,62.102716846676316,7.0,47179438.5,0.0,252.6232843727426,226.0,1805.9250640240507,980.0,17592264.0,0.0,9.88731037803997,9.0,15.877463534127603,14.0,32192944.0,0.0
1698,CompleteGumtreeMatcher_0.5_400_4,8293,26314,50.07620885083806,29.0,15.414460906719938,3.0,29473403.5,0.0,193.5304473652478,184.0,1828.1051550968314,976.0,6822208.0,0.0,9.29084770288195,9.0,16.130736363131902,14.0,24023700.0,0.0
1699,CompleteGumtreeMatcher_0.3_600_1,8279,26268,93.2496678342795,45.0,62.62955139251765,7.0,47348475.5,0.0,253.02270805652856,226.0,1803.4098615820778,978.0,17685438.0,0.0,9.893465394371301,9.0,15.865640113402636,14.0,32256939.5,0.0
1700,CompleteGumtreeMatcher_0.3_400_5,8269,26321,50.1228685451687,29.0,17.564258807888322,3.0,30934324.5,0.0,193.4824041601161,184.0,1825.4112563704853,975.0,6895402.5,0.0,9.253718708429073,9.0,16.134555727897187,14.0,23549084.0,0.0
1701,CompleteGumtreeMatcher_0.1_600_1,8264,26268,93.7081316553727,45.0,64.64402355032215,8.0,48600879.5,0.0,254.9692642787996,226.0,1801.2246722950456,976.0,17780297.5,0.0,9.898112294288481,9.0,15.858531437458343,14.0,32337599.5,0.0
1702,CompleteGumtreeMatcher_0.2_600_1,8264,26268,93.16130203291384,45.0,63.061541879582315,7.0,47503277.5,0.0,254.1828412391094,226.0,1801.5856476338593,976.5,17749315.5,0.0,9.896902226524686,9.0,15.859086869584537,14.0,32304633.0,0.0
1703,CompleteGumtreeMatcher_0.4_400_4,8259,26314,50.64898898171691,30.0,17.25787870396012,3.0,30786398.5,0.0,193.41966339750576,184.0,1825.0777070063693,974.0,6907685.0,0.0,9.268192275093837,9.0,16.128219329825534,14.0,23750169.0,0.0
1704,CompleteGumtreeMatcher_0.2_400_5,8221,26321,50.31492519158253,29.0,19.031933701657458,3.0,32212516.0,0.0,193.21712687021045,184.0,1821.2039779005524,972.0,6990748.5,0.0,9.228682642014354,9.0,16.12767955801105,14.0,23238520.5,0.0
1705,CompleteGumtreeMatcher_1_400_3,8219,26309,48.850225088210244,29.0,10.938971807628525,3.0,26327092.5,0.0,192.99428154276677,184.0,1822.1117191818685,972.5,6920593.0,0.0,9.338727339092348,9.0,16.0828634604754,14.0,24703981.5,0.0
1706,CompleteGumtreeMatcher_0.9_400_3,8218,26309,48.84327086882453,29.0,11.149521861699187,3.0,26412337.0,0.0,192.97590654660502,184.0,1822.0300149245481,972.0,6919788.5,0.0,9.335118033584815,9.0,16.084130230501355,14.0,24686293.0,0.0
1707,CompleteGumtreeMatcher_0.3_400_4,8213,26314,51.08754413734324,29.0,18.737528313352854,3.0,32177119.5,0.0,193.18020211859246,184.0,1821.0398320534778,972.0,7001693.5,0.0,9.245586265676367,9.0,16.12104303629634,14.0,23458372.5,0.0
1708,CompleteGumtreeMatcher_0.8_400_3,8211,26309,48.95822676896846,29.0,12.248314730909494,3.0,27171646.0,0.0,192.93204238217027,184.0,1821.4198253950713,972.0,6931766.5,0.0,9.324077457069784,9.0,16.0865288982208,14.0,24582547.5,0.0
1709,CompleteGumtreeMatcher_0.7_400_3,8198,26309,49.38070261039278,29.0,14.189663740268346,3.0,28496983.5,0.0,192.93778970480605,184.0,1820.248302136823,971.0,6974606.5,0.0,9.313857038302025,9.0,16.086301142951797,14.0,24461308.5,0.0
1710,CompleteGumtreeMatcher_0.6_400_3,8177,26309,50.2010517304635,29.0,16.206485771012574,3.0,30023679.0,0.0,192.885410297175,184.0,1818.3872159717625,968.0,7029714.0,0.0,9.299131710896416,9.0,16.085098168983013,14.0,24301727.5,0.0
1711,CompleteGumtreeMatcher_0.1_400_5,8166,26321,50.4113397012001,29.0,21.10900578353071,4.0,34817627.5,0.0,192.91097232427137,183.5,1816.409749380336,967.0,7097775.5,0.0,9.201077638990938,9.0,16.119195813825392,14.0,22903698.0,0.0
1712,CompleteGumtreeMatcher_0.2_400_4,8158,26314,51.36847266486884,30.0,20.17713152676801,3.0,33340467.5,0.0,193.04878646727138,184.0,1816.1676029962546,967.0,7146594.5,0.0,9.220151998038736,9.0,16.11164353381802,14.0,23153709.5,0.0
1713,CompleteGumtreeMatcher_0.5_400_3,8152,26309,51.047718351324825,29.0,18.07589359475684,3.0,31548877.0,0.0,192.72681550539744,184.0,1816.2203007104697,967.0,7075459.5,0.0,9.282630029440629,9.0,16.083163518202348,14.0,24092586.0,0.0
1714,CompleteGumtreeMatcher_0.4_400_3,8111,26309,51.51670570829737,29.0,19.67578854819211,3.0,32993981.0,0.0,192.58648748612995,183.0,1812.6251236399605,965.0,7172261.5,0.0,9.261620022192085,9.0,16.0772062864051,14.0,23840886.0,0.0
1715,CompleteGumtreeMatcher_0.1_400_4,8095,26314,51.370599135268684,30.0,22.365607333004007,4.0,35738836.0,0.0,192.76145768993206,184.0,1810.6826390032384,964.0,7281474.0,0.0,9.193082149474984,9.0,16.09984082551183,14.0,22820763.5,0.0
1716,CompleteGumtreeMatcher_0.3_400_3,8072,26309,51.81553518334985,29.0,21.011953720458408,3.0,34194274.5,0.0,192.36769078295342,183.0,1809.2574984920766,963.0,7248786.0,0.0,9.241823587710604,9.0,16.071393321269944,14.0,23607238.5,0.0
1717,CompleteGumtreeMatcher_0.2_400_3,8028,26309,51.88726955655207,29.0,22.102401400361032,3.0,35048012.0,0.0,192.36397608370703,183.0,1805.3674853673213,960.0,7375544.5,0.0,9.22259591429995,9.0,16.063399157595317,14.0,23402397.5,0.0
1718,CompleteGumtreeMatcher_0.1_400_3,7978,26309,51.872023063424415,29.0,24.118596912334297,4.0,37187494.0,0.0,192.07884181499122,183.0,1801.0919207899187,957.0,7471951.5,0.0,9.204437202306343,9.0,16.052643063662646,14.0,23191643.0,0.0
1719,CompleteGumtreeMatcher_1_400_2,7912,26295,47.89724469160768,28.0,13.000163194255562,3.0,27663921.5,0.0,191.24772497472193,181.0,1796.9401621062939,953.0,7422236.5,0.0,9.312310414560162,9.0,15.988793994451395,14.0,24563891.5,0.0
1720,CompleteGumtreeMatcher_0.9_400_2,7911,26295,48.243458475540386,28.0,13.660791993037424,3.0,28087498.5,0.0,191.22841612944,181.0,1796.8611292428197,953.0,7421139.0,0.0,9.30855770446214,9.0,15.990045691906005,14.0,24545910.0,0.0
1721,CompleteGumtreeMatcher_0.8_400_2,7903,26295,49.501075540933826,28.0,15.84009351892127,3.0,29832954.5,0.0,191.17853979501456,181.0,1796.18415615485,953.0,7433919.0,0.0,9.29836770846514,9.0,15.991518051326663,14.0,24431631.0,0.0
1722,CompleteGumtreeMatcher_0.7_400_2,7894,26295,50.582087661515075,29.0,18.631324384544317,3.0,31809918.0,0.0,191.21281986318724,181.0,1795.3844356284985,952.0,7467170.0,0.0,9.291740562452496,9.0,15.991087440899951,14.0,24354178.5,0.0
1723,CompleteGumtreeMatcher_0.6_400_2,7869,26295,51.07777354174609,29.0,20.71892977314664,3.0,33483644.5,0.0,191.08387342737325,181.0,1793.2629979376968,951.0,7512815.0,0.0,9.273096962765282,9.0,15.98995983935743,14.0,24150136.5,0.0
1724,CompleteGumtreeMatcher_0.5_400_2,7847,26295,51.44373645979355,29.0,22.195197311361664,3.0,34863613.0,0.0,191.03580986364216,181.0,1791.3727775368604,950.5,7567651.5,0.0,9.263540206448324,9.0,15.986014744145708,14.0,24033537.0,0.0
1725,CompleteGumtreeMatcher_0.4_400_2,7823,26295,51.52678000766969,29.0,23.23538328280641,3.0,35702049.0,0.0,191.0892240828327,181.0,1789.270896491988,949.0,7649681.5,0.0,9.25450594401125,9.0,15.981106539627545,14.0,23946628.0,0.0
1726,CompleteGumtreeMatcher_0.3_400_2,7793,26295,51.45232901321699,29.0,23.985406983028863,3.0,36440299.5,0.0,190.99499550878994,181.0,1786.719219543833,947.0,7717886.5,0.0,9.241755421532144,9.0,15.975570208626095,14.0,23796632.5,0.0
1727,CompleteGumtreeMatcher_0.2_400_2,7772,26295,51.21821924858466,29.0,24.554715758786372,4.0,37046759.0,0.0,190.8682449819866,181.0,1784.9632888840902,945.0,7752152.5,0.0,9.229927946474524,9.0,15.972898558548831,14.0,23692712.0,0.0
1728,CompleteGumtreeMatcher_0.1_400_2,7762,26295,51.49819634114919,29.0,26.08325689310959,4.0,38669563.0,0.0,190.79902087090957,181.0,1784.1321426644365,945.0,7765849.0,0.0,9.227389847977326,9.0,15.970323207251928,14.0,23669889.5,0.0
1729,SimpleGumtree_0.1_5,7605,26695,4.122945430637738,1.0,4.316867469879518,2.0,70148329.0,5.758747382221093e-06,1287.6562787639712,564.0,1345.8288632792037,588.0,71771647.0,0.07500546378809111,14.322813938198554,12.0,13.956416972236774,12.0,71697912.5,0.05794576231230248
1730,SimpleGumtree_0.3_5,7605,26695,4.121499013806706,1.0,4.2749607124148765,2.0,70413783.5,4.610989302965016e-05,1287.6562787639712,564.0,1345.8288632792037,588.0,71771647.0,0.07500546378809111,14.322813938198554,12.0,13.956416972236774,12.0,71697912.5,0.05794576231230248
1731,SimpleGumtree_0.5_5,7605,26695,4.079158448389218,1.0,4.263436354112101,2.0,70060074.5,2.7258922479634957e-06,1287.6562787639712,564.0,1345.8288632792037,588.0,71771647.0,0.07500546378809111,14.322813938198554,12.0,13.956416972236774,12.0,71697912.5,0.05794576231230248
1732,SimpleGumtree_0.7_5,7605,26695,4.072715318869165,1.0,4.213253012048193,2.0,70567912.0,0.00013922608581062743,1287.6562787639712,564.0,1345.8288632792037,588.0,71771647.0,0.07500546378809111,14.322813938198554,12.0,13.956416972236774,12.0,71697912.5,0.05794576231230248
1733,SimpleGumtree_0.9_5,7605,26695,4.045759368836292,1.0,4.190780513357779,1.0,70460873.0,6.398107751052032e-05,1287.6562787639712,564.0,1345.8288632792037,588.0,71771647.0,0.07500546378809111,14.322813938198554,12.0,13.956416972236774,12.0,71697912.5,0.05794576231230248
1734,CompleteGumtreeMatcher_1_500_1,7594,26274,65.17368975506979,35.0,30.02938972162741,4.0,34694155.5,0.0,220.71780352910193,202.0,1759.287419700214,934.0,13565834.0,0.0,9.595733473795102,9.0,15.765845824411135,14.0,28511929.5,0.0
1735,CompleteGumtreeMatcher_0.9_500_1,7593,26274,67.67311997892796,35.0,33.97462662598362,4.0,36367639.5,0.0,220.74581851705517,202.0,1759.1936727155935,934.0,13572965.5,0.0,9.59304622678783,9.0,15.766607783309246,14.0,28506402.5,0.0
1736,CompleteGumtreeMatcher_0.8_500_1,7583,26274,68.91876566002901,36.0,38.91177572093521,4.0,38713005.0,0.0,220.80904655149678,202.0,1758.344925365149,934.0,13592639.0,0.0,9.578530924436238,9.0,15.769193729602483,14.0,28375442.5,0.0
1737,CompleteGumtreeMatcher_0.7_500_1,7570,26274,69.15429326287979,36.0,41.55565654405475,5.0,40227198.5,0.0,220.88163804491413,202.0,1757.2468990590248,933.0,13626336.5,0.0,9.567107001321004,9.0,15.769514542343885,14.0,28234946.0,0.0
1738,CompleteGumtreeMatcher_0.6_500_1,7555,26274,69.31356717405691,36.0,43.11480314119344,5.0,41171244.0,0.0,220.90324288550627,202.0,1756.0070516587425,932.0,13659724.0,0.0,9.560291197882197,9.0,15.767295261499012,14.0,28167894.5,0.0
1739,CompleteGumtreeMatcher_0.5_500_1,7547,26274,69.44282496356168,36.0,44.30047524963956,5.0,41874502.0,0.0,221.0147078309262,202.0,1755.3063491215892,931.0,13691612.5,0.0,9.562475155691002,9.0,15.76376354995461,14.0,28192484.5,0.0
1740,CompleteGumtreeMatcher_0.4_500_1,7512,26274,69.42279020234292,36.0,44.76447073872721,5.0,42235886.5,0.0,221.1774494142705,203.0,1752.379010766443,929.0,13791358.0,0.0,9.556975505857295,9.0,15.754397185801087,14.0,28117907.0,0.0
1741,CompleteGumtreeMatcher_0.3_500_1,7487,26274,69.47709362895687,36.0,45.229946239420876,6.0,42407139.0,0.0,221.63884065713904,203.0,1750.1575557566402,927.0,13882415.5,0.0,9.561105916922665,9.0,15.744504178421248,14.0,28158017.5,0.0
1742,CompleteGumtreeMatcher_0.2_500_1,7473,26274,69.38619028502609,36.0,45.59108558055423,6.0,42659265.0,0.0,222.84116151478656,203.0,1748.5414605606086,926.0,13929017.0,0.0,9.563762879700255,9.0,15.738843678527738,14.0,28186708.5,0.0
1743,CompleteGumtreeMatcher_0.1_500_1,7472,26274,70.34488758029978,36.0,47.351345601531754,7.0,43938411.0,0.0,223.66113490364026,203.0,1748.1344537815125,925.5,13954262.0,0.0,9.566514989293362,9.0,15.73742155089884,14.0,28215544.5,0.0
1744,ClassicGumtree_0.1_300_2,7086,26209,74.02624894157493,46.0,55.01793651623699,19.0,50682713.5,1.6849010853377213e-216,176.37877504939317,157.5,1723.1254510275585,886.0,4547379.5,0.0,8.99633079311318,9.0,15.675992260628563,14.0,20880712.5,0.0
1745,ClassicGumtree_0.2_300_2,7078,26209,71.95973438824527,46.0,53.99822277978151,18.0,49903224.0,1.9910472482143945e-235,175.5665442215315,157.5,1722.7791542522607,886.0,4480018.0,0.0,8.976123198643684,9.0,15.680675343683028,14.0,20803432.0,0.0
1746,ClassicGumtree_0.3_300_2,7057,26209,72.6091823721128,45.0,53.590643274853804,18.0,49701559.0,7.698963378657579e-238,176.05568938642483,158.0,1720.9024122807018,885.0,4589194.0,0.0,8.97477681734448,9.0,15.673819966583125,14.0,20780475.0,0.0
1747,ClassicGumtree_0.4_300_2,7020,26209,71.24957264957266,45.0,53.38678409505446,18.0,49495434.0,3.7220673534556516e-238,173.81851851851852,157.0,1718.7420918234404,884.0,4522390.0,0.0,8.957549857549857,8.0,15.667205169628433,14.0,20654461.5,0.0
1748,ClassicGumtree_0.5_300_2,6996,26209,70.61849628359062,45.0,52.02186019882371,17.0,49053307.0,1.312332355842907e-246,172.1996855345912,157.0,1717.401707177432,883.0,4482445.0,0.0,8.952258433390508,8.0,15.660750533492948,14.0,20616113.5,0.0
1749,ClassicGumtree_0.6_300_2,6977,26208,70.43958721513545,43.0,50.05480734231189,15.0,48317992.5,4.771014293779361e-264,170.99942668768813,157.0,1716.327076075087,882.0,4439258.0,0.0,8.94596531460513,8.0,15.656544121470542,14.0,20524532.0,0.0
1750,ClassicGumtree_1_300_1,6975,26187,30.773906810035843,20.0,6.060951488652925,2.0,21874063.5,0.0,191.36,155.0,1709.9445138455133,884.0,3779408.5,0.0,8.93706093189964,8.0,15.664376431397043,14.0,20071140.0,0.0
1751,ClassicGumtree_0.7_300_2,6931,26209,65.59414225941423,40.0,46.08766469550783,11.0,46321718.5,0.0,167.7265906795556,156.0,1713.8798630563335,881.0,4232220.5,0.0,8.92006925407589,8.0,15.652038593215064,14.0,20268759.5,0.0
1752,ClassicGumtree_0.8_300_2,6892,26209,60.41903656413233,33.0,36.94020810684889,6.0,41720919.5,0.0,163.0741439349971,156.0,1712.3384065848734,880.0,4052388.5,0.0,8.895821242019734,8.0,15.644768856447689,14.0,20038318.5,0.0
1753,ClassicGumtree_0.9_300_2,6844,26210,43.307422559906485,23.0,19.606268718372405,3.0,31424772.0,0.0,158.22852133255407,154.0,1710.1504698956935,879.0,3788800.5,0.0,8.858270017533606,8.0,15.641071981823815,14.0,19674528.5,0.0
1754,ClassicGumtree_0.1_300_3,6826,26224,71.69645473190741,44.0,54.12315702649758,19.0,49960124.5,9.336809000780082e-201,156.87371813653678,154.0,1708.0458294669554,878.0,3860833.5,0.0,8.864781716964547,8.0,15.625734611815652,14.0,19807308.0,0.0
1755,ClassicGumtree_1_300_2,6826,26210,30.61778493993554,20.0,5.996749896822121,2.0,21967816.0,0.0,155.0899501904483,154.0,1709.814589352043,879.0,3558668.5,0.0,8.843978904189862,8.0,15.639806025588113,14.0,19569021.5,0.0
1756,ClassicGumtree_0.2_300_3,6816,26224,69.89539319248826,43.5,52.126803380049466,17.0,49002272.5,1.779861243027245e-223,156.73488849765258,154.0,1707.2953421269578,878.0,3860875.5,0.0,8.856367370892018,8.0,15.625206100577081,14.0,19719588.5,0.0
1757,ClassicGumtree_0.3_300_3,6796,26224,67.67892878163626,43.0,50.91537986411365,16.0,48483848.5,3.207883856353598e-234,156.25515008828722,154.0,1705.8669446160181,877.0,3859660.5,0.0,8.84961742201295,8.0,15.620599135268684,14.0,19682703.0,0.0
1758,ClassicGumtree_0.4_300_3,6789,26224,66.0134040359405,41.0,48.91139696423977,14.0,47817994.0,3.129633666509561e-251,156.24141994402711,154.0,1705.3136094674555,876.0,3875358.5,0.0,8.84209751067904,8.0,15.620787239516336,14.0,19591772.5,0.0
1759,ClassicGumtree_0.5_300_3,6774,26224,63.333333333333336,38.0,45.75511568123393,11.0,46414611.5,4.547440396275336e-289,156.0156480661352,154.0,1704.1975835475578,876.0,3878583.0,0.0,8.839828757012105,8.0,15.616349614395887,14.0,19565968.0,0.0
1760,ClassicGumtree_0.6_300_3,6761,26224,59.1952373909185,34.0,40.272671222319275,7.0,43847188.5,0.0,155.81422866439877,154.0,1703.2334686327904,875.0,3896479.0,0.0,8.835083567519598,8.0,15.613471715562863,14.0,19549850.5,0.0
1761,ClassicGumtree_0.7_300_3,6752,26224,52.78021327014218,28.0,31.888301150369763,4.0,39699950.0,0.0,155.7600710900474,153.0,1702.537027526705,875.0,3898892.5,0.0,8.834123222748815,8.0,15.61067173377157,14.0,19529296.0,0.0
1762,ClassicGumtree_0.1_300_4,6743,26228,68.9537297938603,42.0,50.584449576597386,16.0,48845035.0,1.6307507090944211e-217,156.48554056058134,154.0,1701.257018219143,874.0,4036672.5,0.0,8.841761827079935,8.0,15.60359250705671,14.0,19561125.0,0.0
1763,ClassicGumtree_0.8_300_3,6737,26224,41.880510613032506,22.0,21.65731000153949,3.0,33184797.0,0.0,155.0682796496957,153.0,1701.585569867091,874.0,3849950.0,0.0,8.82395725100193,8.0,15.608970082619182,14.0,19427123.5,0.0
1764,ClassicGumtree_1_300_3,6737,26224,30.520409677898176,20.0,6.075178324010879,2.0,22189531.0,0.0,154.71010835683538,153.0,1701.7093960075947,874.0,3790760.0,0.0,8.821582306664688,8.0,15.609791142813158,14.0,19444811.5,0.0
1765,ClassicGumtree_0.1_300_5,6730,26240,63.22823179791976,37.0,46.02470527934393,11.0,47932433.5,1.2082611180093238e-240,156.14279346210995,153.5,1699.6852895950794,873.0,4036479.5,0.0,8.849331352154532,8.0,15.58990261404408,14.0,19609307.0,0.0
1766,ClassicGumtree_0.2_300_4,6730,26228,65.26166419019316,40.0,48.297927992614625,13.0,47565192.5,1.2261695960708242e-249,155.6594353640416,153.0,1700.5122063801416,874.0,3961980.0,0.0,8.826151560178307,8.0,15.604472253564468,14.0,19437847.5,0.0
1767,ClassicGumtree_0.9_300_3,6727,26224,33.01575739557009,20.0,10.820331333025594,2.0,25679259.0,0.0,154.7398543184183,153.0,1700.905677796584,874.0,3822922.5,0.0,8.817303404192062,8.0,15.607785813202032,14.0,19349095.0,0.0
1768,ClassicGumtree_0.2_300_5,6725,26240,61.2310780669145,34.0,42.868306430950554,9.0,46136210.0,6.293682383137473e-291,156.20342007434945,153.0,1699.268921342557,873.0,4042229.5,0.0,8.83806691449814,8.0,15.592057391749936,14.0,19601495.0,0.0
1769,ClassicGumtree_0.4_300_4,6725,26228,59.64044609665427,34.0,41.92683176947136,8.0,44695932.0,0.0,155.5760594795539,153.0,1700.1449007844947,873.0,3956630.5,0.0,8.827063197026023,8.0,15.602420140491207,14.0,19449181.0,0.0
1770,ClassicGumtree_0.3_300_4,6724,26228,63.169095776323616,38.0,45.48149097621001,11.0,46300160.5,9.456186924259506e-285,155.7498512790006,153.0,1700.005793683347,873.0,3982009.5,0.0,8.828078524687687,8.0,15.601722723543888,14.0,19454789.5,0.0
1771,ClassicGumtree_0.5_300_4,6717,26228,54.81837129670984,30.0,37.40843626672134,6.0,42661152.0,0.0,155.1345838916183,153.0,1699.6635743939316,873.0,3930118.5,0.0,8.819413428613965,8.0,15.602275639382912,14.0,19367902.0,0.0
1772,ClassicGumtree_0.3_300_5,6716,26240,55.92242406194163,31.0,39.22736119647613,7.0,44453567.5,0.0,155.6127159023228,153.0,1698.760807211637,873.0,3993618.0,0.0,8.83129839189994,8.0,15.591272280270436,14.0,19541644.5,0.0
1773,ClassicGumtree_0.4_300_5,6711,26240,51.2104008344509,28.0,34.82451738440268,5.0,42130960.0,0.0,155.3704365966324,153.0,1698.4489733217267,872.0,3972444.0,0.0,8.825957383400388,8.0,15.591376926621948,14.0,19512441.5,0.0
1774,ClassicGumtree_0.6_300_4,6711,26228,48.68812397556251,26.0,30.99405646359584,4.0,39048627.5,0.0,155.10728654447922,153.0,1699.1981349592663,873.0,3946311.0,0.0,8.818506928922664,8.0,15.600502126351387,14.0,19384761.0,0.0
1775,ClassicGumtree_1_300_4,6709,26228,30.481144730958412,20.0,6.2183001178339055,2.0,22649871.0,0.0,154.62065881651512,153.0,1699.2071827450177,873.0,3863218.5,0.0,8.816515128931286,8.0,15.60049182847482,14.0,19408176.5,0.0
1776,ClassicGumtree_0.7_300_4,6707,26228,42.356195020128226,22.0,23.564264125813228,3.0,34304334.5,0.0,155.0557626360519,153.0,1698.8994416269659,873.0,3940988.5,0.0,8.819293275682123,8.0,15.598842272424568,14.0,19397991.0,0.0
1777,ClassicGumtree_0.5_300_5,6706,26240,46.46510587533552,24.5,30.0555953721716,4.0,39394959.5,0.0,155.1960930509991,153.0,1698.11385276953,872.0,3965420.5,0.0,8.820161049806144,8.0,15.591635097778234,14.0,19445308.5,0.0
1778,ClassicGumtree_0.8_300_4,6703,26228,35.8082947933761,21.0,15.233239436619717,2.0,28945792.0,0.0,154.78532000596746,153.0,1698.676005121639,873.0,3910201.0,0.0,8.81262121438162,8.0,15.599743918053777,14.0,19315453.5,0.0
1779,ClassicGumtree_0.6_300_5,6700,26241,41.02358208955224,22.0,24.123739829077323,3.0,35693326.0,0.0,154.87074626865672,153.0,1697.8230387390615,872.0,3936049.5,0.0,8.815970149253731,8.0,15.592190778363442,14.0,19418554.5,0.0
1780,ClassicGumtree_1_300_5,6700,26242,30.457611940298506,20.0,6.26379080953843,2.0,22987123.0,0.0,154.60223880597016,153.0,1697.8376829393103,872.0,3889683.5,0.0,8.81268656716418,8.0,15.591802272029476,14.0,19437519.5,0.0
